atmosphere,has_affix,sphere
sorbet,doublet_with,sherbet
backbone,compound_of,back
backbone,compound_of,bone
tadpole,has_affix,toad
tadpole,has_affix,poll
copper,has_affix,cop
chairperson,compound_of,chair
chairperson,compound_of,person
chainsaw,compound_of,chain
chainsaw,compound_of,saw
plum,doublet_with,prune
chair,doublet_with,chaise
pen,clipping_of,penalty
retreat,doublet_with,retract
retreat,has_prefix,re
retreat,has_prefix_with_root,treat
ultramarine,has_prefix,ultra
ultramarine,has_prefix_with_root,marine
sidewinder,compound_of,side
sidewinder,compound_of,winder
calculator,has_prefix_with_root,calculate
calculator,has_suffix,or
civilian,has_affix,civil
boss,doublet_with,beat
lemon,doublet_with,lime
strawberry,compound_of,straw
strawberry,compound_of,berry
handicapper,has_affix,handicap
tower,has_prefix_with_root,tow
grape,doublet_with,grappa
salsa,doublet_with,sauce
conch,doublet_with,concha
ray,doublet_with,radius
egg,cognate_of,ey
egg,doublet_with,ovum
handily,has_prefix_with_root,handy
buff,clipping_of,buffalo
charcoal,compound_of,char
charcoal,compound_of,coal
unveil,has_affix,veil
snowplow,compound_of,snow
snowplow,compound_of,plow
carsick,compound_of,car
carsick,compound_of,sick
whitewash,compound_of,white
whitewash,compound_of,wash
flatfish,compound_of,flat
flatfish,compound_of,fish
mosque,doublet_with,masjid
forlorn,has_prefix,for
lupus,doublet_with,wolf
overweight,has_affix,over
overweight,has_affix,weight
plaza,doublet_with,piazza
plaza,doublet_with,place
gyroscope,has_confix,gyro
gyroscope,has_confix,scope
handmaiden,compound_of,hand
handmaiden,compound_of,maiden
handmaid,compound_of,hand
handmaid,compound_of,maid
pistil,doublet_with,pestle
handout,has_affix,hand
handout,has_affix,out
handsaw,has_affix,hand
handsaw,has_affix,saw
worksheet,has_affix,work
worksheet,has_affix,sheet
leaflet,has_prefix_with_root,leaf
leaflet,has_suffix,let
tract,doublet_with,trait
palace,doublet_with,palazzo
merger,has_prefix_with_root,merge
posh,clipping_of,polished
handy,has_prefix_with_root,hand
handy,has_prefix_with_root,hand
handy,clipping_of,handgun
bucket,has_suffix,et
god,cognate_of,futile
upbraid,has_affix,up
upbraid,has_affix,braid
